Entry Time,Entry,Exit,Exit Time,Result
2021-09-19 06:45:00,3427.09,3326.19,2021-09-19 11:59:59.999000,-2.0
2021-09-21 07:00:00,3038.61,2977.83,2021-09-21 16:44:59.999000,-2.0
2021-09-22 05:15:00,2855.44,3007.22,2021-09-22 15:59:59.999000,5.0
2021-09-23 17:30:00,3164.74,3097.62,2021-09-24 01:59:59.999000,-2.0
2021-09-24 20:30:00,2920.97,2856.87,2021-09-25 08:29:59.999000,-2.0
2021-09-25 13:15:00,2938.19,2875.72,2021-09-25 14:44:59.999000,-2.0
2021-09-25 22:45:00,2940.49,2875.87,2021-09-26 01:59:59.999000,-2.0
2021-09-26 12:00:00,2974.62,3137.01,2021-09-27 00:59:59.999000,5.0
2021-09-29 04:00:00,2896.01,2831.44,2021-09-29 17:44:59.999000,-2.0
2021-09-30 02:00:00,2961.08,3001.94,2021-10-01 02:29:59.999000,1.3799019276750417
2021-10-01 07:15:00,3020.18,3228.58,2021-10-01 10:44:59.999000,5.0
2021-10-02 12:30:00,3297.74,3467.35,2021-10-02 19:59:59.999000,5.0
2021-10-03 12:30:00,3408.38,3335.31,2021-10-04 03:59:59.999000,-2.0
2021-10-04 16:45:00,3359.04,3425.07,2021-10-05 17:14:59.999000,1.9657402114890028
2021-10-06 15:00:00,3598.71,3507.92,2021-10-07 01:29:59.999000,-2.0
2021-10-07 09:15:00,3579.58,3642.42,2021-10-08 09:44:59.999000,1.7555132166343579
2021-10-08 09:45:00,3642.42,3555.62,2021-10-08 20:59:59.999000,-2.0
2021-10-09 07:15:00,3594.06,3516.5,2021-10-10 01:29:59.999000,-2.0
2021-10-10 08:15:00,3584.61,3511.09,2021-10-10 18:14:59.999000,-2.0
2021-10-11 06:00:00,3524.88,3509.64,2021-10-12 06:29:59.999000,-0.432355144004909
2021-10-12 17:00:00,3513.92,3435.32,2021-10-13 07:44:59.999000,-2.0
2021-10-13 16:00:00,3485.53,3710.81,2021-10-14 11:14:59.999000,5.0
2021-10-15 04:00:00,3820.93,3846.14,2021-10-16 04:29:59.999000,0.659787015203106
2021-10-16 08:30:00,3919.15,3838.99,2021-10-16 19:59:59.999000,-2.0
2021-10-17 04:30:00,3890.25,3783.44,2021-10-17 15:44:59.999000,-2.0
2021-10-18 02:00:00,3874.93,3779.22,2021-10-18 10:14:59.999000,-2.0
2021-10-19 02:15:00,3799.95,3842.89,2021-10-20 02:44:59.999000,1.1300148686166938
2021-10-20 12:00:00,3861.01,4062.1,2021-10-20 15:44:59.999000,5.0
2021-10-22 02:30:00,4125.85,4040.2,2021-10-22 14:14:59.999000,-2.0
2021-10-23 02:30:00,4015.95,4139.32,2021-10-24 02:59:59.999000,3.0720003984113324
2021-10-24 22:30:00,4072.84,4219.87,2021-10-25 22:59:59.999000,3.610011687176509
2021-10-26 20:15:00,4245.04,4138.01,2021-10-26 22:44:59.999000,-2.0
2021-10-27 05:30:00,4276.95,4159.92,2021-10-27 07:44:59.999000,-2.0
2021-10-28 05:15:00,4011.0,4224.18,2021-10-28 17:29:59.999000,5.0
2021-10-29 15:45:00,4414.59,4310.02,2021-10-30 08:44:59.999000,-2.0
2021-10-30 21:45:00,4298.01,4208.63,2021-10-31 11:44:59.999000,-2.0
2021-10-31 20:30:00,4266.21,4310.18,2021-11-01 20:59:59.999000,1.0306571875271084
2021-11-02 03:15:00,4310.69,4527.26,2021-11-02 20:14:59.999000,5.0
2021-11-03 19:45:00,4629.99,4516.16,2021-11-04 07:59:59.999000,-2.0
2021-11-04 23:45:00,4532.49,4474.39,2021-11-06 00:29:59.999000,-1.2818561099969212
2021-11-06 03:15:00,4480.24,4390.44,2021-11-06 10:59:59.999000,-2.0
2021-11-06 19:45:00,4466.04,4593.13,2021-11-07 20:14:59.999000,2.8456977546103515
2021-11-10 11:30:00,4733.85,4638.66,2021-11-10 20:59:59.999000,-2.0
2021-11-11 07:30:00,4679.95,4711.39,2021-11-12 07:59:59.999000,0.6718020491672029
2021-11-12 21:00:00,4668.97,4658.0,2021-11-13 21:29:59.999000,-0.23495546126876493
2021-11-15 00:45:00,4676.11,4581.04,2021-11-15 18:44:59.999000,-2.0
2021-11-16 17:15:00,4326.01,4236.46,2021-11-16 18:59:59.999000,-2.0
2021-11-17 11:15:00,4214.26,4214.04,2021-11-18 11:44:59.999000,-0.005220370836167077
2021-11-19 05:00:00,4052.12,4270.89,2021-11-19 17:14:59.999000,5.0
2021-11-20 12:15:00,4328.22,4240.99,2021-11-20 15:14:59.999000,-2.0
2021-11-20 20:30:00,4400.92,4308.22,2021-11-21 10:44:59.999000,-2.0
2021-11-21 17:45:00,4377.74,4258.31,2021-11-21 23:59:59.999000,-2.0
2021-11-22 12:00:00,4171.92,4084.14,2021-11-22 19:29:59.999000,-2.0
2021-11-23 04:30:00,4174.86,4269.04,2021-11-24 04:59:59.999000,2.255884029644115
2021-11-24 11:45:00,4305.94,4208.71,2021-11-24 14:14:59.999000,-2.0
2021-11-25 00:15:00,4264.66,4481.43,2021-11-25 14:59:59.999000,5.0
2021-11-26 20:45:00,4081.97,4041.42,2021-11-27 21:14:59.999000,-0.9933928960771325
2021-11-28 10:15:00,4065.43,4286.13,2021-11-28 23:29:59.999000,5.0
2021-11-29 16:45:00,4373.1,4623.23,2021-11-30 12:14:59.999000,5.0
2021-11-30 12:00:00,4590.47,4700.54,2021-12-01 12:29:59.999000,2.397793689970737
2021-12-02 10:00:00,4578.37,4481.82,2021-12-02 13:29:59.999000,-2.0
2021-12-02 23:45:00,4528.98,4398.8,2021-12-03 16:14:59.999000,-2.0
2021-12-04 15:30:00,4038.5,4070.07,2021-12-05 15:59:59.999000,0.7817258883248771
2021-12-06 01:15:00,4153.03,4061.36,2021-12-06 07:14:59.999000,-2.0
2021-12-06 16:45:00,4159.91,4392.09,2021-12-07 08:29:59.999000,5.0
2021-12-08 04:30:00,4305.68,4391.58,2021-12-09 04:59:59.999000,1.9950391111276182
2021-12-10 06:00:00,4120.86,4031.01,2021-12-10 07:59:59.999000,-2.0
2021-12-10 13:45:00,4202.33,4033.0,2021-12-10 14:59:59.999000,-2.0
2021-12-11 05:15:00,4025.07,4039.85,2021-12-12 05:44:59.999000,0.36719858288178203
2021-12-12 15:30:00,4035.75,3944.87,2021-12-13 14:14:59.999000,-2.0
2021-12-14 04:15:00,3790.63,3698.38,2021-12-14 06:29:59.999000,-2.0
2021-12-14 11:30:00,3811.5,3732.48,2021-12-14 18:44:59.999000,-2.0
2021-12-14 22:45:00,3840.17,3743.52,2021-12-15 15:14:59.999000,-2.0
2021-12-15 21:00:00,4055.0,4028.63,2021-12-16 21:29:59.999000,-0.6503082614056693
2021-12-17 19:45:00,3884.97,3784.94,2021-12-18 01:59:59.999000,-2.0
2021-12-18 07:15:00,3893.57,3982.99,2021-12-19 07:44:59.999000,2.2966069699530154
2021-12-19 23:30:00,3948.78,3847.3,2021-12-20 05:59:59.999000,-2.0
2021-12-20 18:00:00,3824.48,4024.12,2021-12-21 04:14:59.999000,5.0
2021-12-21 23:00:00,4028.14,3991.31,2021-12-22 23:29:59.999000,-0.9143177744566954
2021-12-23 15:45:00,3946.0,4104.24,2021-12-24 16:14:59.999000,4.010136847440441
2021-12-24 19:00:00,4120.35,4028.68,2021-12-24 23:14:59.999000,-2.0
2021-12-25 10:15:00,4051.34,4049.13,2021-12-26 10:44:59.999000,-0.05454985264134919
2021-12-26 14:00:00,4042.0,4085.1,2021-12-27 14:29:59.999000,1.0663038099950497
2021-12-27 14:15:00,4090.7,3980.98,2021-12-28 01:44:59.999000,-2.0
2021-12-29 05:30:00,3794.19,3704.74,2021-12-29 13:29:59.999000,-2.0
2021-12-30 08:45:00,3699.0,3807.93,2021-12-31 09:14:59.999000,2.9448499594484954
2022-01-01 03:45:00,3731.33,3757.78,2022-01-02 04:14:59.999000,0.7088625235505912
2022-01-02 12:45:00,3750.67,3820.04,2022-01-03 13:14:59.999000,1.8495362161960367
2022-01-04 07:15:00,3749.11,3812.19,2022-01-05 07:44:59.999000,1.6825326544166461
2022-01-06 17:45:00,3433.52,3361.2,2022-01-07 02:59:59.999000,-2.0
2022-01-08 00:30:00,3219.93,3136.14,2022-01-08 16:44:59.999000,-2.0
2022-01-09 02:30:00,3132.43,3153.82,2022-01-10 02:59:59.999000,0.6828564405270134
2022-01-10 23:00:00,3062.73,3229.88,2022-01-11 16:44:59.999000,5.0
2022-01-12 10:15:00,3266.5,3362.65,2022-01-13 10:44:59.999000,2.943517526404411
2022-01-13 10:45:00,3362.64,3293.91,2022-01-13 16:14:59.999000,-2.0
2022-01-14 05:30:00,3284.65,3217.47,2022-01-14 11:14:59.999000,-2.0
2022-01-14 17:45:00,3281.83,3342.04,2022-01-15 18:14:59.999000,1.8346471328496612
2022-01-16 10:30:00,3327.83,3258.22,2022-01-17 03:59:59.999000,-2.0
2022-01-18 03:30:00,3193.4,3113.96,2022-01-18 13:29:59.999000,-2.0
2022-01-18 23:15:00,3174.3,3105.11,2022-01-19 03:44:59.999000,-2.0
2022-01-19 14:15:00,3125.42,3208.41,2022-01-20 14:44:59.999000,2.6553231245720506
2022-01-23 01:15:00,2439.33,2385.5,2022-01-23 19:44:59.999000,-2.0
2022-01-24 01:00:00,2490.27,2436.62,2022-01-24 02:59:59.999000,-2.0
2022-01-24 19:30:00,2357.34,2487.91,2022-01-25 17:44:59.999000,5.0
2022-01-26 04:15:00,2471.83,2596.54,2022-01-26 13:44:59.999000,5.0
2022-01-27 11:00:00,2424.37,2369.46,2022-01-27 20:44:59.999000,-2.0
2022-01-28 04:00:00,2446.91,2390.3,2022-01-28 07:59:59.999000,-2.0
2022-01-28 17:00:00,2474.01,2606.16,2022-01-29 13:59:59.999000,5.0
2022-01-30 07:45:00,2609.21,2550.97,2022-01-30 21:29:59.999000,-2.0
2022-01-31 11:45:00,2525.34,2685.0,2022-01-31 16:59:59.999000,5.0
2022-02-02 13:00:00,2800.99,2719.09,2022-02-02 14:44:59.999000,-2.0
2022-02-03 03:15:00,2684.27,2618.99,2022-02-03 09:59:59.999000,-2.0
2022-02-03 22:00:00,2659.87,2797.27,2022-02-04 06:29:59.999000,5.0
2022-02-06 01:00:00,3026.31,3010.87,2022-02-07 01:29:59.999000,-0.5101922803678425
2022-02-08 06:15:00,3214.65,3137.29,2022-02-08 08:14:59.999000,-2.0
2022-02-08 22:45:00,3102.35,3260.67,2022-02-09 20:29:59.999000,5.0
2022-02-10 11:15:00,3251.05,3139.48,2022-02-10 13:44:59.999000,-2.0
2022-02-11 09:45:00,3103.83,3022.95,2022-02-11 18:44:59.999000,-2.0
2022-02-12 19:00:00,2971.17,2888.93,2022-02-12 21:44:59.999000,-2.0
2022-02-13 09:45:00,2922.35,2849.0,2022-02-13 18:44:59.999000,-2.0
2022-02-14 11:00:00,2872.49,3021.0,2022-02-15 01:59:59.999000,5.0
2022-02-15 02:00:00,3021.0,3188.3,2022-02-15 23:44:59.999000,5.0
2022-02-16 21:00:00,3148.58,3083.85,2022-02-17 03:59:59.999000,-2.0
2022-02-18 06:15:00,2903.63,2806.01,2022-02-18 14:44:59.999000,-2.0
2022-02-19 03:15:00,2819.04,2762.31,2022-02-19 11:29:59.999000,-2.0
2022-02-19 20:30:00,2755.95,2688.01,2022-02-20 04:44:59.999000,-2.0
2022-02-20 17:30:00,2644.58,2586.17,2022-02-20 21:29:59.999000,-2.0
2022-02-21 02:15:00,2715.5,2623.22,2022-02-21 11:44:59.999000,-2.0
2022-02-21 18:45:00,2625.85,2570.82,2022-02-21 23:44:59.999000,-2.0
2022-02-22 12:00:00,2589.34,2727.9,2022-02-23 11:29:59.999000,5.0
2022-02-24 15:15:00,2456.94,2596.31,2022-02-24 19:59:59.999000,5.0
2022-02-25 13:00:00,2708.22,2775.53,2022-02-26 13:29:59.999000,2.485396311968762
2022-02-26 17:00:00,2790.01,2714.89,2022-02-27 01:14:59.999000,-2.0
2022-02-27 10:30:00,2775.66,2689.91,2022-02-27 19:29:59.999000,-2.0
2022-02-28 09:00:00,2625.34,2757.65,2022-02-28 14:59:59.999000,5.0
2022-03-01 13:30:00,2969.87,2906.0,2022-03-01 16:59:59.999000,-2.0
2022-03-02 03:45:00,2996.47,2932.51,2022-03-02 13:44:59.999000,-2.0
2022-03-03 02:00:00,2946.16,2875.8,2022-03-03 06:14:59.999000,-2.0
2022-03-03 14:15:00,2923.45,2861.25,2022-03-03 15:14:59.999000,-2.0
2022-03-04 12:30:00,2726.33,2671.72,2022-03-04 15:59:59.999000,-2.0
2022-03-05 07:00:00,2625.87,2648.73,2022-03-06 07:29:59.999000,0.8705686115458925
2022-03-06 17:15:00,2630.74,2545.91,2022-03-06 23:29:59.999000,-2.0
2022-03-07 12:45:00,2564.2,2508.77,2022-03-07 19:29:59.999000,-2.0
2022-03-08 04:30:00,2542.98,2688.64,2022-03-09 03:44:59.999000,5.0
2022-03-10 19:00:00,2596.8,2536.81,2022-03-11 02:14:59.999000,-2.0
2022-03-11 09:30:00,2608.42,2552.85,2022-03-11 17:14:59.999000,-2.0
2022-03-12 02:15:00,2592.08,2591.82,2022-03-13 02:44:59.999000,-0.010030554612502837
2022-03-13 05:15:00,2586.3,2504.83,2022-03-13 22:59:59.999000,-2.0
2022-03-14 06:30:00,2574.36,2518.67,2022-03-14 18:29:59.999000,-2.0
2022-03-15 01:00:00,2587.69,2516.33,2022-03-15 07:14:59.999000,-2.0
2022-03-15 15:00:00,2557.68,2721.89,2022-03-16 02:14:59.999000,5.0
2022-03-16 09:00:00,2675.18,2770.89,2022-03-17 09:29:59.999000,3.5777031825895844
2022-03-17 12:00:00,2775.27,2803.2,2022-03-18 12:29:59.999000,1.0063885675988222
2022-03-19 13:15:00,2966.97,2907.24,2022-03-20 09:29:59.999000,-2.0
2022-03-20 23:30:00,2854.82,2890.03,2022-03-21 23:59:59.999000,1.2333527157579123
2022-03-22 03:30:00,3012.38,2945.68,2022-03-23 01:14:59.999000,-2.0
2022-03-23 13:15:00,2957.74,3024.54,2022-03-24 13:44:59.999000,2.2584811376253553
2022-03-26 06:15:00,3124.35,3150.19,2022-03-27 06:44:59.999000,0.8270520268215835
2022-03-27 16:00:00,3170.5,3337.03,2022-03-28 05:14:59.999000,5.0
2022-03-29 06:30:00,3418.42,3349.69,2022-03-30 01:44:59.999000,-2.0
2022-03-30 07:45:00,3407.64,3407.56,2022-03-31 08:14:59.999000,-0.0023476658332431607
2022-03-31 09:45:00,3405.88,3332.93,2022-03-31 16:14:59.999000,-2.0
2022-04-01 10:15:00,3275.03,3440.26,2022-04-01 15:44:59.999000,5.0
2022-04-03 06:45:00,3499.74,3496.49,2022-04-04 07:14:59.999000,-0.09286404132878442
2022-04-04 21:15:00,3514.58,3443.81,2022-04-05 14:44:59.999000,-2.0
2022-04-07 07:45:00,3227.12,3294.54,2022-04-08 08:14:59.999000,2.0891692902650063
2022-04-09 09:00:00,3209.48,3236.45,2022-04-10 09:29:59.999000,0.8403230429851503
2022-04-10 15:45:00,3257.94,3187.09,2022-04-11 01:59:59.999000,-2.0
2022-04-12 07:15:00,3009.0,3049.9,2022-04-13 07:44:59.999000,1.359255566633436
2022-04-13 16:15:00,3106.48,3044.17,2022-04-14 14:14:59.999000,-2.0
2022-04-15 02:15:00,3021.12,3042.98,2022-04-16 02:44:59.999000,0.7235727147547971
2022-04-16 14:45:00,3041.38,3059.67,2022-04-17 15:14:59.999000,0.6013717457206914
2022-04-18 15:15:00,2926.09,3073.31,2022-04-19 00:29:59.999000,5.0
2022-04-19 13:00:00,3061.67,3146.54,2022-04-20 13:29:59.999000,2.772016579187172
2022-04-21 01:45:00,3103.62,3026.23,2022-04-21 19:59:59.999000,-2.0
2022-04-22 07:15:00,3014.43,2952.72,2022-04-22 15:44:59.999000,-2.0
2022-04-23 10:00:00,2954.46,2947.42,2022-04-24 10:29:59.999000,-0.23828381497803197
2022-04-24 21:00:00,2940.52,2879.41,2022-04-25 00:29:59.999000,-2.0
2022-04-25 14:30:00,2868.85,3012.41,2022-04-25 19:59:59.999000,5.0
2022-04-27 05:45:00,2854.6,2878.96,2022-04-28 06:14:59.999000,0.8533594899460565
2022-04-28 19:00:00,2963.63,2887.82,2022-04-29 09:14:59.999000,-2.0
2022-04-30 03:30:00,2814.14,2739.86,2022-04-30 23:14:59.999000,-2.0
2022-05-01 06:30:00,2785.02,2857.66,2022-05-02 06:59:59.999000,2.6082397972007336
2022-05-02 21:45:00,2862.57,2802.69,2022-05-03 17:59:59.999000,-2.0
2022-05-04 04:15:00,2801.75,2958.47,2022-05-04 19:14:59.999000,5.0
2022-05-06 04:00:00,2746.38,2688.91,2022-05-06 10:59:59.999000,-2.0
2022-05-06 23:00:00,2695.31,2621.74,2022-05-07 21:59:59.999000,-2.0
2022-05-08 13:00:00,2556.35,2494.72,2022-05-09 02:14:59.999000,-2.0
2022-05-10 04:45:00,2333.35,2450.35,2022-05-10 13:14:59.999000,5.0
2022-05-11 03:45:00,2360.8,2293.85,2022-05-11 06:59:59.999000,-2.0
2022-05-12 14:00:00,1909.12,2026.04,2022-05-12 14:59:59.999000,5.0
2022-05-13 02:30:00,2065.84,2010.52,2022-05-13 23:44:59.999000,-2.0
2022-05-14 20:15:00,2009.19,2127.18,2022-05-15 20:14:59.999000,5.0
2022-05-16 21:30:00,2037.91,2086.75,2022-05-17 21:59:59.999000,2.3965729595516936
2022-05-18 00:15:00,2102.03,2051.4,2022-05-18 03:14:59.999000,-2.0
2022-05-19 07:15:00,1962.86,1917.56,2022-05-19 09:44:59.999000,-2.0
2022-05-19 14:00:00,1960.96,2011.58,2022-05-20 14:29:59.999000,2.581388707571796
2022-05-21 02:45:00,1959.75,1979.99,2022-05-22 03:14:59.999000,1.0327847939788244
2022-05-22 09:45:00,2021.51,2076.1,2022-05-23 10:14:59.999000,2.700456589381201
2022-05-24 08:00:00,1985.22,1931.99,2022-05-24 13:59:59.999000,-2.0
2022-05-24 21:30:00,1974.44,1967.89,2022-05-25 21:59:59.999000,-0.33173963250339106
2022-05-25 21:45:00,1963.87,1916.5,2022-05-26 06:14:59.999000,-2.0
2022-05-26 18:30:00,1862.26,1814.22,2022-05-26 20:14:59.999000,-2.0
2022-05-27 11:15:00,1772.38,1733.71,2022-05-27 17:44:59.999000,-2.0
2022-05-28 05:00:00,1762.13,1782.77,2022-05-29 05:29:59.999000,1.1713097217571842
2022-05-29 09:30:00,1778.96,1868.4,2022-05-30 02:14:59.999000,5.0
2022-06-01 12:45:00,1958.75,1907.16,2022-06-01 14:44:59.999000,-2.0
2022-06-02 05:45:00,1822.78,1823.79,2022-06-03 06:14:59.999000,0.05540986844270789
2022-06-03 22:45:00,1781.37,1799.77,2022-06-04 23:14:59.999000,1.03291287043119
2022-06-05 16:00:00,1811.42,1904.18,2022-06-06 08:29:59.999000,5.0
2022-06-07 12:15:00,1752.35,1852.42,2022-06-07 19:44:59.999000,5.0
2022-06-08 11:45:00,1811.75,1807.09,2022-06-09 12:14:59.999000,-0.2572098799503288
2022-06-10 06:30:00,1794.22,1739.03,2022-06-10 12:44:59.999000,-2.0
2022-06-12 13:45:00,1460.9,1431.67,2022-06-13 00:44:59.999000,-2.0
2022-06-13 20:00:00,1228.69,1193.59,2022-06-13 22:59:59.999000,-2.0
2022-06-14 08:00:00,1241.15,1213.1,2022-06-14 09:29:59.999000,-2.0
2022-06-14 16:30:00,1236.54,1209.5,2022-06-14 18:59:59.999000,-2.0
2022-06-15 15:15:00,1113.08,1078.52,2022-06-15 16:44:59.999000,-2.0
2022-06-17 06:30:00,1095.97,1073.48,2022-06-17 13:14:59.999000,-2.0
2022-06-17 23:30:00,1092.33,1019.84,2022-06-18 06:59:59.999000,-2.0
2022-06-19 02:00:00,962.42,941.3,2022-06-19 05:44:59.999000,-2.0
